DATE,DOMAIN,DOMAIN_URL,DOMAIN_LOCALE,CATEGORY_1,CATEGORY_2,CATEGORY_3,COLLECTION_NAME,SEASON,BRAND,PRODUCT_BADGE,MANUFACTURER,AUDIENCE_GENDER,MPN,SKU,SKU_TITLE,SKU_SHORT_DESCRIPTION,SKU_LONG_DESCRIPTION,SKU_LINK,GTIN8,GTIN12,GTIN13,GTIN14,BASE_PRICE,SALES_PRICE,SALES_PRICE_STARTDATE,SALES_PRICE_ENDDATE,CURRENCY,AVAILABILITY,CONDITION,SKU_COLOR,1_IMAGE_URL,2_IMAGE_URL,3_IMAGE_URL,4_IMAGE_URL,5_IMAGE_URL,6_IMAGE_URL,7_IMAGE_URL,8_IMAGE_URL,MAIN_MATERIAL,MATERIAL_FINISHING,MATERIAL_RECYCLED,SECONDARY_MATERIAL,SIZE,SIZE_TYPE,SIZE_SYSTEM,SIZE_AGEGROUP,SIZE_SUGGESTED_AGE,PRODUCT_HEIGHT,PRODUCT_WIDTH,PRODUCCT_LENGTH,PRODUCCT_THICKNESS,PRODUCT_OUTTER_DIAMETER,PRODUCT_INNER_DIAMETER,PRODUCT_WEIGHT,REVIEWS_RATING_VALUE,REVIEWS_NUMBER,MANUFACTURING_TECHNIQUE,MANUFACTURING_ORIGIN,RAW_METAL,RAW_METAL_WEIGHT,RAW_MATERIAL_STAMP,PLATING_METAL,PLATING_METAL_STAMP,JEWELRY_SETTING_STYLE,PRODUCT_SHAPE_MOTIFF,JEWEL_ENGRAVABLE,JEWEL_INSCRIPTION,TOTAL_GEMSTONES_WEIGHT,TOTAL_GEMSTONES_WEIGHT_SYSTEM,GEMSTONE_1_NAME,GEMSTONE_1_SETTING,GEMSTONE_1_CATEGORY,GEMSTONE_1_COLOR,GEMSTONE_1_NUMBER,GEMSTONE_1_SETTING,GEMSTONE_1_WEIGHT,GEMSTONE_1_CUT,GEMSTONE_1_CREATION_METHOD,GEMSTONE_1_TREATMENT,GEMSTONE_1_CLARITY,GEMSTONE_1_HEIGHT,GEMSTONE_1_LENGTH,GEMSTONE_1_WIDTH,GEMSTONE_2_NAME,GEMSTONE_2_SETTING,GEMSTONE_2_CATEGORY,GEMSTONE_2_COLOR,GEMSTONE_2_NUMBER,GEMSTONE_2_SETTING,GEMSTONE_2_WEIGHT,GEMSTONE_2_CUT,GEMSTONE_2_CREATION_METHOD,GEMSTONE_2_TREATMENT,GEMSTONE_2_CLARITY,GEMSTONE_2_HEIGHT,GEMSTONE_2_LENGTH,GEMSTONE_2_WIDTH,GEMSTONE_3_NAME,GEMSTONE_3_CATEGORY,GEMSTONE_3_COLOR,GEMSTONE_3_NUMBER,GEMSTONE_3_SETTING,GEMSTONE_3_WEIGHT,GEMSTONE_3_CUT,GEMSTONE_3_CREATION_METHOD,GEMSTONE_3_TREATMENT,GEMSTONE_3_CLARITY,GEMSTONE_3_HEIGHT,GEMSTONE_3_LENGTH,GEMSTONE_3_WIDTH,GEMSTONE_4_NAME,GEMSTONE_4_SETTING,GEMSTONE_4_CATEGORY,GEMSTONE_4_COLOR,GEMSTONE_4_NUMBER,GEMSTONE_4_WEIGHT,GEMSTONE_4_CUT,GEMSTONE_4_CREATION_METHOD,GEMSTONE_4_TREATMENT,GEMSTONE_4_CLARITY,GEMSTONE_4_HEIGHT,GEMSTONE_4_LENGTH,GEMSTONE_4_WIDTH,GEMSTONE_5_NAME,GEMSTONE_5_SETTING,GEMSTONE_5_CATEGORY,GEMSTONE_5_COLOR,GEMSTONE_5_NUMBER,GEMSTONE_5_WEIGHT,GEMSTONE_5_CUT,GEMSTONE_5_CREATION_METHOD,GEMSTONE_5_TREATMENT,GEMSTONE_5_CLARITY,GEMSTONE_5_HEIGHT,GEMSTONE_5_LENGTH,GEMSTONE_5_WIDTH,CHAIN_LENGTH,CHAIN_WIDTH,CHAIN_THICKNESS,CHAIN_ADJUSTABLE,EARRING_DROP_LENGTH,EARRING_SOLD_UNITS,CLASP_TYPE,BAIL_SIZE,STANDARD_FEATURES
2023-03-14,monicavinader,https://www.monicavinader.com,en_GB,Rings,,,,,Monica Vinader,,Monica Vinader,,,GP-RG-MGEM-PQZ,Gold Vermeil Rio Gemstone Ring	 - Pink Quartz,,"A rich pink quartz gemstone, hand-set in 100% recycled 18k gold
vermeil in this bold, elegant ring. Wear alone or stack with other
rings for a colourful statement.

Band height 1.8mm, depth 1.3mm
Stone height 1.3cm, stone depth 0.4cm

",https://www.monicavinader.com/gemstone-nugget-ring/gold-vermeil-rio-gemstone-ring-pink-quartz,,,,,115.0,,,,GBP,Yes,,Gold Vermeil,https://cfs3.monicavinader.com/images/pdpproductdesktop/17251872-gp-rg-mgem-pqz-f1.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/17251880-2023-mv-q1brand-day1-w-pdp-rgb-cropped-27.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/17251884-gp-rg-mgem-pqz-d1.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/17251888-2023-mv-q1brand-day1-w-pdp-rgb-cropped-24.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/17251891-gp-rg-mgem-pqz-d2.jpg,,,,,18ct Gold Vermeil & Pink Quartz,,,O,,,,,1.8,,,,,,,,,,,,,,Gold,,,,,,,,Pink Quartz,,,pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-14,monicavinader,https://www.monicavinader.com,en_GB,Rings,,,,,Monica Vinader,,Monica Vinader,,,GP-RG-MGEM-PQZ,Gold Vermeil Rio Gemstone Ring	 - Pink Quartz,,"A rich pink quartz gemstone, hand-set in 100% recycled 18k gold
vermeil in this bold, elegant ring. Wear alone or stack with other
rings for a colourful statement.

Band height 1.8mm, depth 1.3mm
Stone height 1.3cm, stone depth 0.4cm

",https://www.monicavinader.com/gemstone-nugget-ring/gold-vermeil-rio-gemstone-ring-pink-quartz,,,,,115.0,,,,GBP,Yes,,Gold Vermeil,https://cfs3.monicavinader.com/images/pdpproductdesktop/17251872-gp-rg-mgem-pqz-f1.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/17251880-2023-mv-q1brand-day1-w-pdp-rgb-cropped-27.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/17251884-gp-rg-mgem-pqz-d1.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/17251888-2023-mv-q1brand-day1-w-pdp-rgb-cropped-24.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/17251891-gp-rg-mgem-pqz-d2.jpg,,,,,18ct Gold Vermeil & Pink Quartz,,,P,,,,,1.8,,,,,,,,,,,,,,Gold,,,,,,,,Pink Quartz,,,pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-14,monicavinader,https://www.monicavinader.com,en_GB,Rings,,,,,Monica Vinader,,Monica Vinader,,,GP-RG-MGEM-PQZ,Gold Vermeil Rio Gemstone Ring	 - Pink Quartz,,"A rich pink quartz gemstone, hand-set in 100% recycled 18k gold
vermeil in this bold, elegant ring. Wear alone or stack with other
rings for a colourful statement.

Band height 1.8mm, depth 1.3mm
Stone height 1.3cm, stone depth 0.4cm

",https://www.monicavinader.com/gemstone-nugget-ring/gold-vermeil-rio-gemstone-ring-pink-quartz,,,,,115.0,,,,GBP,Yes,,Gold Vermeil,https://cfs3.monicavinader.com/images/pdpproductdesktop/17251872-gp-rg-mgem-pqz-f1.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/17251880-2023-mv-q1brand-day1-w-pdp-rgb-cropped-27.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/17251884-gp-rg-mgem-pqz-d1.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/17251888-2023-mv-q1brand-day1-w-pdp-rgb-cropped-24.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/17251891-gp-rg-mgem-pqz-d2.jpg,,,,,18ct Gold Vermeil & Pink Quartz,,,Q,,,,,1.8,,,,,,,,,,,,,,Gold,,,,,,,,Pink Quartz,,,pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-14,monicavinader,https://www.monicavinader.com,en_GB,Rings,,,,,Monica Vinader,,Monica Vinader,,,GP-RG-MGEM-PQZ,Gold Vermeil Rio Gemstone Ring	 - Pink Quartz,,"A rich pink quartz gemstone, hand-set in 100% recycled 18k gold
vermeil in this bold, elegant ring. Wear alone or stack with other
rings for a colourful statement.

Band height 1.8mm, depth 1.3mm
Stone height 1.3cm, stone depth 0.4cm

",https://www.monicavinader.com/gemstone-nugget-ring/gold-vermeil-rio-gemstone-ring-pink-quartz,,,,,115.0,,,,GBP,Yes,,Gold Vermeil,https://cfs3.monicavinader.com/images/pdpproductdesktop/17251872-gp-rg-mgem-pqz-f1.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/17251880-2023-mv-q1brand-day1-w-pdp-rgb-cropped-27.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/17251884-gp-rg-mgem-pqz-d1.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/17251888-2023-mv-q1brand-day1-w-pdp-rgb-cropped-24.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/17251891-gp-rg-mgem-pqz-d2.jpg,,,,,18ct Gold Vermeil & Pink Quartz,,,S,,,,,1.8,,,,,,,,,,,,,,Gold,,,,,,,,Pink Quartz,,,pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-14,monicavinader,https://www.monicavinader.com,en_GB,Rings,,,,,Monica Vinader,,Monica Vinader,,,GP-RG-DSTR-NON,Gold Vermeil Disco Ring,,"Make every day a party with the Disco ring. Set with an
ethically-sourced solitaire diamond and surrounded by fluted gold
vermeil.

Band height 2.5mm, depth 1.2mm

",https://www.monicavinader.com/disco-textured-ring/gold-vermeil-disco-ring,,,,,70.0,,,,GBP,Yes,,Gold Vermeil,https://cfs3.monicavinader.com/images/pdpproductdesktop/14159293-gp-rg-dstr-non.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/14167884-2021-mv-q4-campaign-ww-uncropped-rgb-11-copy.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/14309940-gp-rg-dstr-non-d1.jpg,,,,,,,18ct Gold Vermeil,,,I,,,,,2.5,,,,,,,,,,,,,,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-14,monicavinader,https://www.monicavinader.com,en_GB,Rings,,,,,Monica Vinader,,Monica Vinader,,,GP-RG-DSTR-NON,Gold Vermeil Disco Ring,,"Make every day a party with the Disco ring. Set with an
ethically-sourced solitaire diamond and surrounded by fluted gold
vermeil.

Band height 2.5mm, depth 1.2mm

",https://www.monicavinader.com/disco-textured-ring/gold-vermeil-disco-ring,,,,,70.0,,,,GBP,Yes,,Gold Vermeil,https://cfs3.monicavinader.com/images/pdpproductdesktop/14159293-gp-rg-dstr-non.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/14167884-2021-mv-q4-campaign-ww-uncropped-rgb-11-copy.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/14309940-gp-rg-dstr-non-d1.jpg,,,,,,,18ct Gold Vermeil,,,K,,,,,2.5,,,,,,,,,,,,,,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-14,monicavinader,https://www.monicavinader.com,en_GB,Rings,,,,,Monica Vinader,,Monica Vinader,,,GP-RG-DSTR-NON,Gold Vermeil Disco Ring,,"Make every day a party with the Disco ring. Set with an
ethically-sourced solitaire diamond and surrounded by fluted gold
vermeil.

Band height 2.5mm, depth 1.2mm

",https://www.monicavinader.com/disco-textured-ring/gold-vermeil-disco-ring,,,,,70.0,,,,GBP,Yes,,Gold Vermeil,https://cfs3.monicavinader.com/images/pdpproductdesktop/14159293-gp-rg-dstr-non.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/14167884-2021-mv-q4-campaign-ww-uncropped-rgb-11-copy.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/14309940-gp-rg-dstr-non-d1.jpg,,,,,,,18ct Gold Vermeil,,,L,,,,,2.5,,,,,,,,,,,,,,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-14,monicavinader,https://www.monicavinader.com,en_GB,Rings,,,,,Monica Vinader,,Monica Vinader,,,GP-RG-DSTR-NON,Gold Vermeil Disco Ring,,"Make every day a party with the Disco ring. Set with an
ethically-sourced solitaire diamond and surrounded by fluted gold
vermeil.

Band height 2.5mm, depth 1.2mm

",https://www.monicavinader.com/disco-textured-ring/gold-vermeil-disco-ring,,,,,70.0,,,,GBP,Yes,,Gold Vermeil,https://cfs3.monicavinader.com/images/pdpproductdesktop/14159293-gp-rg-dstr-non.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/14167884-2021-mv-q4-campaign-ww-uncropped-rgb-11-copy.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/14309940-gp-rg-dstr-non-d1.jpg,,,,,,,18ct Gold Vermeil,,,M,,,,,2.5,,,,,,,,,,,,,,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-14,monicavinader,https://www.monicavinader.com,en_GB,Rings,,,,,Monica Vinader,,Monica Vinader,,,GP-RG-DSTR-NON,Gold Vermeil Disco Ring,,"Make every day a party with the Disco ring. Set with an
ethically-sourced solitaire diamond and surrounded by fluted gold
vermeil.

Band height 2.5mm, depth 1.2mm

",https://www.monicavinader.com/disco-textured-ring/gold-vermeil-disco-ring,,,,,70.0,,,,GBP,Yes,,Gold Vermeil,https://cfs3.monicavinader.com/images/pdpproductdesktop/14159293-gp-rg-dstr-non.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/14167884-2021-mv-q4-campaign-ww-uncropped-rgb-11-copy.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/14309940-gp-rg-dstr-non-d1.jpg,,,,,,,18ct Gold Vermeil,,,N,,,,,2.5,,,,,,,,,,,,,,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-14,monicavinader,https://www.monicavinader.com,en_GB,Rings,,,,,Monica Vinader,,Monica Vinader,,,GP-RG-DSTR-NON,Gold Vermeil Disco Ring,,"Make every day a party with the Disco ring. Set with an
ethically-sourced solitaire diamond and surrounded by fluted gold
vermeil.

Band height 2.5mm, depth 1.2mm

",https://www.monicavinader.com/disco-textured-ring/gold-vermeil-disco-ring,,,,,70.0,,,,GBP,Yes,,Gold Vermeil,https://cfs3.monicavinader.com/images/pdpproductdesktop/14159293-gp-rg-dstr-non.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/14167884-2021-mv-q4-campaign-ww-uncropped-rgb-11-copy.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/14309940-gp-rg-dstr-non-d1.jpg,,,,,,,18ct Gold Vermeil,,,O,,,,,2.5,,,,,,,,,,,,,,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-14,monicavinader,https://www.monicavinader.com,en_GB,Rings,,,,,Monica Vinader,,Monica Vinader,,,GP-RG-DSTR-NON,Gold Vermeil Disco Ring,,"Make every day a party with the Disco ring. Set with an
ethically-sourced solitaire diamond and surrounded by fluted gold
vermeil.

Band height 2.5mm, depth 1.2mm

",https://www.monicavinader.com/disco-textured-ring/gold-vermeil-disco-ring,,,,,70.0,,,,GBP,Yes,,Gold Vermeil,https://cfs3.monicavinader.com/images/pdpproductdesktop/14159293-gp-rg-dstr-non.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/14167884-2021-mv-q4-campaign-ww-uncropped-rgb-11-copy.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/14309940-gp-rg-dstr-non-d1.jpg,,,,,,,18ct Gold Vermeil,,,P,,,,,2.5,,,,,,,,,,,,,,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-14,monicavinader,https://www.monicavinader.com,en_GB,Rings,,,,,Monica Vinader,,Monica Vinader,,,GP-RG-DSTR-NON,Gold Vermeil Disco Ring,,"Make every day a party with the Disco ring. Set with an
ethically-sourced solitaire diamond and surrounded by fluted gold
vermeil.

Band height 2.5mm, depth 1.2mm

",https://www.monicavinader.com/disco-textured-ring/gold-vermeil-disco-ring,,,,,70.0,,,,GBP,Yes,,Gold Vermeil,https://cfs3.monicavinader.com/images/pdpproductdesktop/14159293-gp-rg-dstr-non.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/14167884-2021-mv-q4-campaign-ww-uncropped-rgb-11-copy.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/14309940-gp-rg-dstr-non-d1.jpg,,,,,,,18ct Gold Vermeil,,,Q,,,,,2.5,,,,,,,,,,,,,,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-14,monicavinader,https://www.monicavinader.com,en_GB,Rings,,,,,Monica Vinader,,Monica Vinader,,,GP-RG-DSTR-NON,Gold Vermeil Disco Ring,,"Make every day a party with the Disco ring. Set with an
ethically-sourced solitaire diamond and surrounded by fluted gold
vermeil.

Band height 2.5mm, depth 1.2mm

",https://www.monicavinader.com/disco-textured-ring/gold-vermeil-disco-ring,,,,,70.0,,,,GBP,Yes,,Gold Vermeil,https://cfs3.monicavinader.com/images/pdpproductdesktop/14159293-gp-rg-dstr-non.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/14167884-2021-mv-q4-campaign-ww-uncropped-rgb-11-copy.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/14309940-gp-rg-dstr-non-d1.jpg,,,,,,,18ct Gold Vermeil,,,S,,,,,2.5,,,,,,,,,,,,,,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-14,monicavinader,https://www.monicavinader.com,en_GB,Necklaces,,,,,Monica Vinader,,Monica Vinader,,,GP-CH-R017-NON,Gold Vermeil Nura Small Shell Pendant Charm,,"Taking the shape of a shell - this piece is an easy add to your
necklace chain, earrings, hoops or bracelet - your options are
endless!

Pendant length approx 2cm, width approx 2cm

",https://www.monicavinader.com/nura-small-shell-pendant-charm/gold-vermeil-nura-small-shell-pendant-charm,,,,,125,,,,GBP,Yes,,Gold Vermeil,https://cfs3.monicavinader.com/images/pdpproductdesktop/11692550-gp-pt-hvas-non.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/11692549-gp-pt-hvas-non.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/14380542-gp-pt-hvas-non-d1.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/12205720-k78a98702.jpg,,,,,,18ct Gold Vermeil,,,,,,,,,20.0,,,,,,,,,,,,,Gold,,,,,,,,,,,,,,,,,,,,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17 in,,,,,,,,
2023-03-14,monicavinader,https://www.monicavinader.com,en_GB,Necklaces,,,,,Monica Vinader,,Monica Vinader,,,GP-CH-ST18-NON,Gold Vermeil Nura Small Shell Pendant Charm,,"Taking the shape of a shell - this piece is an easy add to your
necklace chain, earrings, hoops or bracelet - your options are
endless!

Pendant length approx 2cm, width approx 2cm

",https://www.monicavinader.com/nura-small-shell-pendant-charm/gold-vermeil-nura-small-shell-pendant-charm,,,,,135,,,,GBP,Yes,,Gold Vermeil,https://cfs3.monicavinader.com/images/pdpproductdesktop/11692550-gp-pt-hvas-non.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/11692549-gp-pt-hvas-non.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/14380542-gp-pt-hvas-non-d1.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/12205720-k78a98702.jpg,,,,,,18ct Gold Vermeil,,,,,,,,,20.0,,,,,,,,,,,,,Gold,,,,,,,,,,,,,,,,,,,,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18 in,,,,,,,,
2023-03-14,monicavinader,https://www.monicavinader.com,en_GB,Necklaces,,,,,Monica Vinader,,Monica Vinader,,,GP-CH-24FC-NON,Gold Vermeil Nura Small Shell Pendant Charm,,"Taking the shape of a shell - this piece is an easy add to your
necklace chain, earrings, hoops or bracelet - your options are
endless!

Pendant length approx 2cm, width approx 2cm

",https://www.monicavinader.com/nura-small-shell-pendant-charm/gold-vermeil-nura-small-shell-pendant-charm,,,,,145,,,,GBP,Yes,,Gold Vermeil,https://cfs3.monicavinader.com/images/pdpproductdesktop/11692550-gp-pt-hvas-non.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/11692549-gp-pt-hvas-non.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/14380542-gp-pt-hvas-non-d1.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/12205720-k78a98702.jpg,,,,,,18ct Gold Vermeil,,,,,,,,,20.0,,,,,,,,,,,,,Gold,,,,,,,,,,,,,,,,,,,,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24 in,,,,,,,,
2023-03-14,monicavinader,https://www.monicavinader.com,en_GB,Necklaces,,,,,Monica Vinader,,Monica Vinader,,,GP-CH-ST24-NON,Gold Vermeil Nura Small Shell Pendant Charm,,"Taking the shape of a shell - this piece is an easy add to your
necklace chain, earrings, hoops or bracelet - your options are
endless!

Pendant length approx 2cm, width approx 2cm

",https://www.monicavinader.com/nura-small-shell-pendant-charm/gold-vermeil-nura-small-shell-pendant-charm,,,,,150,,,,GBP,Yes,,Gold Vermeil,https://cfs3.monicavinader.com/images/pdpproductdesktop/11692550-gp-pt-hvas-non.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/11692549-gp-pt-hvas-non.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/14380542-gp-pt-hvas-non-d1.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/12205720-k78a98702.jpg,,,,,,18ct Gold Vermeil,,,,,,,,,20.0,,,,,,,,,,,,,Gold,,,,,,,,,,,,,,,,,,,,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24 in,,,,,,,,
2023-03-14,monicavinader,https://www.monicavinader.com,en_GB,Necklaces,,,,,Monica Vinader,,Monica Vinader,,,GP-CH-R032-NON,Gold Vermeil Nura Small Shell Pendant Charm,,"Taking the shape of a shell - this piece is an easy add to your
necklace chain, earrings, hoops or bracelet - your options are
endless!

Pendant length approx 2cm, width approx 2cm

",https://www.monicavinader.com/nura-small-shell-pendant-charm/gold-vermeil-nura-small-shell-pendant-charm,,,,,170,,,,GBP,Yes,,Gold Vermeil,https://cfs3.monicavinader.com/images/pdpproductdesktop/11692550-gp-pt-hvas-non.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/11692549-gp-pt-hvas-non.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/14380542-gp-pt-hvas-non-d1.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/12205720-k78a98702.jpg,,,,,,18ct Gold Vermeil,,,,,,,,,20.0,,,,,,,,,,,,,Gold,,,,,,,,,,,,,,,,,,,,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32 in,,,,,,,,
2023-03-14,monicavinader,https://www.monicavinader.com,en_GB,Rings,,,,,Monica Vinader,,Monica Vinader,,,GP-RG-GSTR-NON,Gold Vermeil Guiding Star Signet Ring,,"When statement meets symbolism. This classic signet ring is hand
crafted in 100% recycled satin-finish gold vermeil, and finished
with a high-polished engraved star motif to guide and protect. Add
symbolic meaning to your ring stack, or wear alone for a truly
meaningful statement.

Band height tapers 2mm - 5mm, depth 1.1mm
Octagonal face height 5.6mm, width 8.5mm
Ring
Size Guide
Ring Resizing is free of charge with your 5-year warranty

",https://www.monicavinader.com/guiding-star-signet-ring/gold-vermeil-guiding-star-signet-ring,,,,,75.0,,,,GBP,Yes,,Gold Vermeil,https://cfs3.monicavinader.com/images/pdpproductdesktop/15371790-gp-rg-gstr-non-d1.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/15674715-mv-2022-q1-supporting-sep-w1-rgb-cropped-44.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/15714593-gp-rg-gstr-non-f1-1-.jpg,,,,,,,18ct Gold Vermeil,,,E,,,,,2.0,,,,,,,,,,,,,,Gold,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-14,monicavinader,https://www.monicavinader.com,en_GB,Rings,,,,,Monica Vinader,,Monica Vinader,,,GP-RG-GSTR-NON,Gold Vermeil Guiding Star Signet Ring,,"When statement meets symbolism. This classic signet ring is hand
crafted in 100% recycled satin-finish gold vermeil, and finished
with a high-polished engraved star motif to guide and protect. Add
symbolic meaning to your ring stack, or wear alone for a truly
meaningful statement.

Band height tapers 2mm - 5mm, depth 1.1mm
Octagonal face height 5.6mm, width 8.5mm
Ring
Size Guide
Ring Resizing is free of charge with your 5-year warranty

",https://www.monicavinader.com/guiding-star-signet-ring/gold-vermeil-guiding-star-signet-ring,,,,,75.0,,,,GBP,Yes,,Gold Vermeil,https://cfs3.monicavinader.com/images/pdpproductdesktop/15371790-gp-rg-gstr-non-d1.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/15674715-mv-2022-q1-supporting-sep-w1-rgb-cropped-44.jpg,https://cfs3.monicavinader.com/images/pdpproductdesktop/15714593-gp-rg-gstr-non-f1-1-.jpg,,,,,,,18ct Gold Vermeil,,,F,,,,,2.0,,,,,,,,,,,,,,Gold,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
